time1,rela1,crel1,time2,rela2,crel2,time3,rela3,crel3
0,-0.0695640760083401,0.0189259363794236,0,-0.0601279224597932,-0.302517738071833,0,-0.0178871067764608,0.126546072949113
0.0833333333333333,-0.00161421946222591,0.0981774153419148,0.0833333333333333,-0.0418347635866595,-0.359305935227098,0.0833333333333333,-0.0429452508585648,-0.319773737906103
0.166666666666667,-0.130436174146947,-0.144769523268504,0.166666666666667,0.01785267598546,-0.252057816923965,0.166666666666667,0.0553404100083587,0.142906841549866
0.25,0.0732183345055983,-0.0180105503461334,0.25,0.16982972029093,-0.38631976918977,0.25,0.143151027842122,0.112824891562581
0.333333333333333,0.335554143446532,0.00797138191599027,0.333333333333333,0.722518542025555,-0.280966206747409,0.333333333333333,0.34872737816439,-0.0880152198451211
0.416666666666667,1.0682757286569,0.617024002605584,0.416666666666667,1.35629457341083,-0.0149287474787148,0.416666666666667,0.536952808931053,0.461681375928571
0.5,1.58974054577259,0.965712960064716,0.5,1.67554205206104,0.401231533165391,0.5,0.75734651303972,0.159349005034235
0.583333333333333,1.75232754713328,1.17929952423665,0.583333333333333,1.76710456013434,0.61934797708085,0.583333333333333,1.03085404327269,0.727342998562005
0.666666666666667,1.81188452729119,0.820012193660298,0.666666666666667,1.65566337910314,1.0350797000552,0.666666666666667,0.934847851130679,0.437098302874888
0.75,1.41613497587841,1.04387145476821,0.75,1.77962480507555,1.02249512815163,0.75,1.0230042701333,0.480488138343298
0.833333333333333,1.26200285669898,1.30415679168701,0.833333333333333,1.79701893851426,1.17217702582446,0.833333333333333,1.22497943936998,0.396066245989548
0.916666666666667,1.44157447122879,1.08425329762041,0.916666666666667,1.81440347750113,0.969761912035663,0.916666666666667,1.22462587284662,0.583539998688336
1,1.49710346192724,1.13561579382911,1,1.65835415339393,0.89197327752511,1,1.3570835087552,0.987501503791018
1.08333333333333,1.28303108719554,1.39562326205416,1.08333333333333,1.67150752577844,1.02332437313668,1.08333333333333,1.26532053505984,0.721600666778088
1.16666666666667,1.29920507599392,1.07759740774445,1.16666666666667,1.68015006948324,1.27451458526564,1.16666666666667,1.18059522975261,0.968910213793901
1.25,1.23254510851916,1.02170213746114,1.25,1.71337794073202,1.11272259146855,1.25,1.2977936250092,1.0579835511929
1.33333333333333,1.23849792947363,1.1724400879595,1.33333333333333,1.69522123853666,1.01720842645938,1.33333333333333,1.4360927568914,1.12681581173693
1.41666666666667,1.13882305914794,0.688416801537824,1.41666666666667,1.86463317311423,1.33915741111011,1.41666666666667,1.44506206198289,1.13609894882308
1.5,1.15155965262403,1.04137113669052,1.5,1.81194290482572,1.10701320770684,1.5,1.26349176150201,0.842031608250972
1.58333333333333,1.15377929139208,0.932625677064105,1.58333333333333,1.79601088956199,1.19604329007247,1.58333333333333,1.31827320684128,0.770863321896817
1.66666666666667,1.23216389940618,1.04349173845973,1.66666666666667,1.82248912698365,0.93950710243845,1.66666666666667,1.47696588575464,1.43915410250727
1.75,1.18433915726679,1.04930036644029,1.75,1.75099832129694,1.07849341337671,1.75,1.42514671399006,1.15717041850905
1.83333333333333,1.10773545023133,1.13113027205386,1.83333333333333,1.64403242348811,0.883446240895342,1.83333333333333,1.39118439855938,0.973616253529433
1.91666666666667,1.16927525017699,1.10525088304344,1.91666666666667,1.74482556286196,0.886068071048118,1.91666666666667,1.5082968238757,1.28680291276352
2,1.22895860984475,1.01112545150854,2,1.73429589765877,0.944781141275352,2,1.48982498229812,1.60946838115669
2.08333333333333,1.12871167695929,1.1112057062938,2.08333333333333,1.82118238904034,0.753910503593593,2.08333333333333,1.64212684231721,1.51850479377163
2.16666666666667,0.988580876078024,0.944374946319198,2.16666666666667,1.85922911416064,1.11322641281799,2.16666666666667,1.57060257543409,1.49089643382708
2.25,1.12784351072358,0.94422842719542,2.25,1.75314870758897,0.976717171145195,2.25,1.42777792432536,1.09594208004152
2.33333333333333,1.03919347154473,0.94239252507331,2.33333333333333,1.76016347673936,1.05775914986417,2.33333333333333,1.48881704635673,1.54880651592055
2.41666666666667,0.986368133663163,0.847454023121995,2.41666666666667,1.74232195243983,0.870272068898287,2.41666666666667,1.39644591115303,1.23120864326867
2.5,1.00981119531268,0.936269849254748,2.5,1.71226020310934,0.809773795172611,2.5,1.33188104588454,1.05822811160809
2.58333333333333,1.07986907373124,0.958002921478186,2.58333333333333,1.76416007502724,0.801715318273998,2.58333333333333,1.26446871972423,1.27699033679565
2.66666666666667,1.06208709117126,1.29829503378755,2.66666666666667,1.73680234248678,0.659230799489329,2.66666666666667,1.37604723241092,0.89068664704687
2.75,1.14849605395094,1.04073709875389,2.75,1.69423766671172,1.05673737487919,2.75,1.29290443107982,1.23745833404706
2.83333333333333,1.06794598994884,1.06718573945416,2.83333333333333,1.69123699735419,0.947356056626816,2.83333333333333,1.43293919853325,1.07353198061353
2.91666666666667,1.10080509620686,1.20586212304158,2.91666666666667,1.59139186082626,0.691808099859572,2.91666666666667,1.41831142024873,1.05344844874223
3,1.03759954717909,1.03414260000152,3,1.58399052809011,0.738107654039453,3,1.29666476823486,1.23553960355348
3.08333333333333,1.00790540717084,1.1283283585854,3.08333333333333,1.50570247301854,0.745481349337525,3.08333333333333,1.26642819143983,0.878277069304279
3.16666666666667,0.985883740728374,1.02532521511802,3.16666666666667,1.61662552324729,0.905096960472143,3.16666666666667,1.22409376046043,1.05152470173451
3.25,1.06106549263241,1.16772503359095,3.25,1.63703974077523,0.87702447541866,3.25,1.33189661835063,1.13848607475047
