time1,rela1,crel1,time2,rela2,crel2,time3,rela3,crel3
0,0.0375329387582043,-0.229932904034278,0,0.025975509023145,0.0324527209968628,0,0.0775719486918873,0.173305194020328
0.0833333333333333,0.000121025378109858,-0.0516306701025414,0.0833333333333333,0.0432478904798473,-0.00357490699112312,0.0833333333333333,0.0409604757552712,0.21393067492263
0.166666666666667,0.176919181987539,0.0287435310483209,0.166666666666667,0.122499864643468,0.0109203967515405,0.166666666666667,0.463853796829469,0.450639419535045
0.25,0.724514870262056,0.537380826897287,0.25,0.772495424382326,0.0509805275077343,0.25,1.36980908928198,0.661178066106057
0.333333333333333,0.941190050693733,0.598032304287851,0.333333333333333,1.16194656910839,0.551143642915331,0.333333333333333,1.59541312836407,0.942609152220531
0.416666666666667,1.0106936448688,0.798764390698721,0.416666666666667,0.870529272834943,0.438812862102974,0.416666666666667,1.09303659381793,0.542679552929348
0.5,0.886671865382573,0.81653159060728,0.5,0.966677647501662,0.484480726649038,0.5,0.976590462087659,0.431760245234026
0.583333333333333,0.807370140975705,0.665581016070657,0.583333333333333,1.1841389425971,0.732963151352347,0.583333333333333,0.74814795252093,1.023628827858
0.666666666666667,0.822003012926361,0.575527164687994,0.666666666666667,1.14523060072148,0.554119952839324,0.666666666666667,1.05269969331256,0.635319999246318
0.75,0.716925784413608,0.548069193568793,0.75,1.08469221283192,0.835292325272758,0.75,0.776944155322299,0.234955347450389
0.833333333333333,0.780772002153587,0.328649418527223,0.833333333333333,0.980647595670762,0.189940430939668,0.833333333333333,0.629515241218825,0.33855055495687
0.916666666666667,0.665751352257484,0.392638004631012,0.916666666666667,0.827624639529417,0.234374658301457,0.916666666666667,0.807686294080118,0.053867300422533
1,0.64388182499627,0.410719078008479,1,0.980771914006389,0.0604806879798549,1,1.22117204644012,0.331431851823531
1.08333333333333,0.625911997157036,0.374791766650906,1.08333333333333,0.897647080363128,0.0257317656315754,1.08333333333333,1.14030873475301,0.689283829291902
1.16666666666667,0.45101249165933,0.297330667547,1.16666666666667,0.997801630672918,0.723378633227733,1.16666666666667,0.994579431169809,0.626310003663728
1.25,0.357005248646609,0.285246159394856,1.25,1.02802938298645,0.334601999526931,1.25,0.814347064722061,0.307339690013232
1.33333333333333,0.276692928877607,0.365748692542582,1.33333333333333,0.941814909239279,0.318091948192006,1.33333333333333,0.644754505327168,0.862686680550034
1.41666666666667,0.28705525601129,0.398966291938001,1.41666666666667,1.10191808764539,0.455842584018353,1.41666666666667,0.47677806969293,0.458555779780705
1.5,0.195654366464067,0.4165320494936,1.5,1.2655619823477,0.596208893052659,1.5,0.265415804399363,-0.0132353904330999
1.58333333333333,0.182667570409905,0.0373819685988144,1.58333333333333,1.24918333701529,0.24729008614166,1.58333333333333,0.295036351401941,0.150375939035174
1.66666666666667,0.297720195254048,0.124417225207864,1.66666666666667,1.27029190496457,0.218521338754926,1.66666666666667,0.525560872601175,0.425400691277761
1.75,0.480553077058661,0.245804343120133,1.75,1.16197231831101,0.91889627783906,1.75,0.516616349397233,0.235376681049731
1.83333333333333,0.614174413540833,0.335086485144162,1.83333333333333,0.952865763999454,0.530160286193396,1.83333333333333,0.436355482772002,-0.0826007426289401
1.91666666666667,0.701179839714719,0.352238657863942,1.91666666666667,0.953866245668874,0.109117229704369,1.91666666666667,0.907570942759441,0.435619637619985
2,0.691183567730005,0.506871624943294,2,0.783483274215822,-0.215114954740473,2,1.04618607266342,0.684447802239164
2.08333333333333,0.650369869660087,0.511018556917259,2.08333333333333,0.737822002239429,0.060526701267901,2.08333333333333,1.31795479467084,0.774207316821405
