,time,rela,crel,time1,rela.1,crel.1,time2,rela.2,crel.2,time3,rela.3,crel.3,time4,rela.4,crel.4
53,6.017222222,1.076431709,0.353826479,6.023055556,1.062832539,0.523926153,6.015277778,0.936271627,0.491614521,6.023055556,0.552997182,0.13187443,6.023055556,0.914378719,0.407187455
54,6.133888889,1.103159332,0.344758443,6.139722222,0.995000765,0.523265598,6.131944444,0.895688925,0.464028041,6.139722222,0.595049406,0.117143112,6.139722222,0.847644772,0.358083155
55,6.250555556,1.09326844,0.336726747,6.256388889,0.912816465,0.48478409,6.248611111,0.845465096,0.444429984,6.256388889,0.625861824,0.107217264,6.256388889,0.825905132,0.327157672
56,6.367222222,1.061492373,0.316115585,6.373055556,0.83216398,0.42898509,6.365277778,0.797246629,0.45018034,6.373055556,0.622430484,0.111936045,6.373055556,0.848950539,0.316257066
57,6.483888889,1.012739483,0.292593349,6.489722222,0.778877283,0.382090974,6.481944444,0.773279542,0.459660198,6.489722222,0.60251122,0.11709252,6.489722222,0.889051962,0.327545802
58,6.600555556,0.951566307,0.271639506,6.606388889,0.74838236,0.366938754,6.598611111,0.773026907,0.468383334,6.606388889,0.582411877,0.123287998,6.606388889,0.946301109,0.358915088
59,6.717222222,0.906085155,0.245875579,6.723055556,0.744500094,0.380274824,6.715277778,0.800103972,0.481669063,6.723055556,0.554890405,0.130618303,6.723055556,1.018462693,0.397335
60,6.833888889,0.898216838,0.218068169,6.839722222,0.758175791,0.411708629,6.831944444,0.856979053,0.491352077,6.839722222,0.5197721,0.131831223,6.839722222,1.077457867,0.434247049
61,6.950555556,0.899861688,0.196140723,6.956388889,0.783576402,0.443794617,6.948611111,0.914451656,0.488756989,6.956388889,0.503092632,0.122274893,6.956388889,1.100901323,0.460746547
62,7.067222222,0.880037637,0.178157531,7.073055556,0.817211394,0.46865854,7.065277778,0.962320983,0.496362487,7.073055556,0.482632996,0.103406346,7.073055556,1.081126994,0.463355407
63,7.183888889,0.851735959,0.156653649,7.189722222,0.869520879,0.500653474,7.181944444,1.01317199,0.515423495,7.189722222,0.452526163,0.086609321,7.189722222,1.019042522,0.43562715
64,7.300555556,0.832017097,0.13636866,7.306388889,0.941845175,0.533658009,7.298611111,1.053058439,0.524987258,7.306388889,0.439418906,0.076252965,7.306388889,0.919139445,0.387632139
65,7.417222222,0.829773204,0.134787621,7.423055556,1.032230165,0.550469692,7.415277778,1.056446656,0.531129838,7.423055556,0.447013693,0.068225603,7.423055556,0.812948061,0.326333478
66,7.533888889,0.83738258,0.14237413,7.539722222,1.102968846,0.570506659,7.531944444,1.035633118,0.540005524,7.539722222,0.471827966,0.065526344,7.539722222,0.751426133,0.26990373
67,7.650555556,0.851535471,0.142490018,7.656388889,1.135234682,0.585403163,7.648611111,0.995415109,0.536636892,7.656388889,0.526304211,0.07906289,7.656388889,0.759845017,0.23975628
68,7.767222222,0.867947211,0.140405342,7.773055556,1.120190382,0.569198153,7.765277778,0.938604575,0.520406689,7.773055556,0.592869184,0.102073031,7.773055556,0.834054476,0.255673773
69,7.883888889,0.856134886,0.141253779,7.889722222,1.04618529,0.533170675,7.881944444,0.876231724,0.500153054,7.889722222,0.63523894,0.121238202,7.889722222,0.919548016,0.294710525
70,8.000555556,0.827051967,0.143937869,8.006388889,0.940657395,0.495029627,7.998611111,0.818119766,0.47511243,8.006388889,0.651808329,0.140227477,8.006388889,0.968342615,0.336455783
71,8.117222222,0.845050622,0.154803462,8.123055556,0.853291798,0.448125515,8.115277778,0.764481129,0.45058372,8.123055556,0.649757693,0.152818875,8.123055556,0.980248548,0.378349832
72,8.233888889,0.883671454,0.176190044,8.239722222,0.798489283,0.408036505,8.231944444,0.700513997,0.429576043,8.239722222,0.625813172,0.153711899,8.239722222,0.961251355,0.410908214
73,8.350555556,0.899117247,0.194127202,8.356388889,0.787619581,0.384762418,8.348611111,0.629618789,0.407349546,8.356388889,0.602000388,0.150856065,8.356388889,0.923935968,0.418505703
74,8.467222222,0.904322113,0.199111426,8.473055556,0.828491836,0.390577113,8.465277778,0.584065467,0.38890504,8.473055556,0.579533228,0.140910402,8.473055556,0.8844318,0.404045123
75,8.583888889,0.890449723,0.183470726,8.589722222,0.871742787,0.410061906,8.581944444,0.576086055,0.371763587,8.589722222,0.561713308,0.13068029,8.589722222,0.85000964,0.377992302
76,8.700555556,0.857671471,0.165260065,8.706388889,0.897898115,0.412633465,8.698611111,0.608640294,0.354738837,8.706388889,0.53734009,0.125898229,8.706388889,0.821178501,0.347344866
77,8.817222222,0.837276986,0.147973339,8.823055556,0.924764928,0.407483257,8.815277778,0.686160526,0.350734482,8.823055556,0.518522314,0.120793361,8.823055556,0.807453964,0.319727043
78,8.933888889,0.833988908,0.134936568,8.939722222,0.938414287,0.415317494,8.931944444,0.782474392,0.367007172,8.939722222,0.515304587,0.111542852,8.939722222,0.804749168,0.297209282
79,9.050555556,0.844779876,0.137455535,9.056388889,0.914058257,0.425573675,9.048611111,0.86553624,0.393986309,9.056388889,0.51763701,0.102902768,9.056388889,0.822973753,0.292941534
80,9.167222222,0.86608808,0.162793773,9.173055556,0.899490098,0.441937455,9.165277778,0.919333565,0.425751101,9.173055556,0.524039521,0.095446051,9.173055556,0.867439815,0.313524702
81,9.283888889,0.874854676,0.186131192,9.289722222,0.897780223,0.474955302,9.281944444,0.933851039,0.454690602,9.289722222,0.553327794,0.090203227,9.289722222,0.909849056,0.341090393
82,9.400555556,0.870609567,0.199809818,9.406388889,0.880591569,0.511887677,9.398611111,0.920110438,0.475083608,9.406388889,0.601698443,0.100185036,9.406388889,0.934259144,0.367022546
83,9.517222222,0.875209177,0.207974051,9.523055556,0.889978448,0.542846961,9.515277778,0.880707389,0.481233636,9.523055556,0.632786178,0.122979337,9.523055556,0.928550542,0.387240064
84,9.633888889,0.878080308,0.208585171,9.639722222,0.942193618,0.576309578,9.631944444,0.812387715,0.460407,9.639722222,0.654653313,0.143724771,9.639722222,0.896028512,0.389251346
85,9.750555556,0.869961012,0.201397596,9.756388889,0.984658502,0.607541159,9.748611111,0.726625272,0.42420542,9.756388889,0.666724694,0.16037939,9.756388889,0.852343549,0.373227968
86,9.867222222,0.861246659,0.196840001,9.873055556,1.001417683,0.636234855,9.865277778,0.652539039,0.390707902,9.873055556,0.65349715,0.177063628,9.873055556,0.806580668,0.358587834
87,9.983888889,0.848458868,0.215289748,9.989722222,1.029829512,0.658610263,9.981944444,0.612018361,0.360383048,9.989722222,0.625618013,0.179837859,9.989722222,0.76987556,0.34875955
88,10.10055556,0.849243084,0.242607222,10.10638889,1.019660217,0.678395459,10.09861111,0.610444587,0.340698671,10.10638889,0.59973798,0.177147117,10.10638889,0.772783236,0.341216924
89,10.21722222,0.893555374,0.268818206,10.22305556,0.974829184,0.690125683,10.21527778,0.655401502,0.344006243,10.22305556,0.586108033,0.180144072,10.22305556,0.802505184,0.331688747
90,10.33388889,0.968527514,0.291801436,10.33972222,0.944797242,0.684070239,10.33194444,0.717805528,0.344987715,10.33972222,0.575984917,0.180478708,10.33972222,0.829396005,0.320104231
91,10.45055556,1.025740551,0.31263278,10.45638889,0.935868492,0.654574902,10.44861111,0.741041565,0.328126649,10.45638889,0.547914699,0.168771173,10.45638889,0.838943078,0.304824563
92,10.56722222,1.045278904,0.318095191,10.57305556,0.913910784,0.614751122,10.56527778,0.725939851,0.296339584,10.57305556,0.497171512,0.145948683,10.57305556,0.836722686,0.289658877
93,10.68388889,1.017506911,0.304969677,10.68972222,0.926726389,0.560845317,10.68194444,0.692845871,0.255428771,10.68972222,0.450081479,0.118758123,10.68972222,0.813049047,0.278589705
94,10.80055556,0.951308268,0.28026137,10.80638889,0.956543394,0.513096439,10.79861111,0.63959619,0.232213139,10.80638889,0.40108209,0.090617301,10.80638889,0.75345539,0.26884159
95,10.91722222,0.873460231,0.249654986,10.92305556,0.953218126,0.494486871,10.91527778,0.616006377,0.245345621,10.92305556,0.35708466,0.063139811,10.92305556,0.695794029,0.2539374
96,11.03388889,0.784747463,0.208784853,11.03972222,0.893730979,0.484638545,11.03194444,0.661379977,0.289565912,11.03972222,0.354653523,0.049805903,11.03972222,0.67968138,0.243765363
97,11.15055556,0.709542691,0.16702671,11.15638889,0.797031015,0.476098678,11.14861111,0.730241064,0.357672305,11.15638889,0.368556765,0.049154503,11.15638889,0.692884734,0.24516281
98,11.26722222,0.673003086,0.157593414,11.27305556,0.689640082,0.46948966,11.26527778,0.783873433,0.43275761,11.27305556,0.368570954,0.048612095,11.27305556,0.723327629,0.270472516
99,11.38388889,0.693270664,0.180944928,11.38972222,0.596799665,0.435179243,11.38194444,0.822800121,0.484311925,11.38972222,0.35118228,0.046306402,11.38972222,0.785044271,0.311399725
100,11.50055556,0.740933132,0.211196809,11.50638889,0.503679876,0.390361196,11.49861111,0.85558738,0.499804344,11.50638889,0.318898647,0.037475827,11.50638889,0.836733694,0.352000148
101,11.61722222,0.811455926,0.246252626,11.62305556,0.431025977,0.351085009,11.61527778,0.86255683,0.483472154,11.62305556,0.269954383,0.021709902,11.62305556,0.850871126,0.376063142
102,11.73388889,0.875506024,0.282234272,11.73972222,0.417390864,0.312258992,11.73194444,0.849975197,0.473864614,11.73972222,0.225850929,1.44E-02,1.17E+01,0.825996774,0.372374612
103,11.85055556,0.882954012,0.287294111,11.85638889,0.450345387,0.300884364,11.84861111,0.841440826,0.482289885,11.85638889,0.208522598,0.007493994,11.85638889,0.785287815,0.347599298
104,11.96722222,0.845010197,0.270915302,11.97305556,0.510263828,0.337109655,11.96527778,0.812596233,0.500380384,11.97305556,0.22642258,-0.002527236,11.97305556,0.738571589,0.314560869
