,time,rela,crel,time.2,rela.1,crel.1,time.2,rela.2,crel.2,time.3,rela.3,crel.3,time.4,rela.4,crel.4
32,3.633333333,0.487022249,0.207966152,3.64,0.617753786,0.257012047,3.64,0.393708023,0.277799269,3.64,0.374002768,0.139305352,3.64,0.448063881,0.256460819
33,3.75,0.508742554,0.206970891,3.756666667,0.575397651,0.247493786,3.756666667,0.391734188,0.273521084,3.756666667,0.384886388,0.145601989,3.756666667,0.417453848,0.258193493
34,3.866666667,0.515880825,0.202297053,3.873333333,0.541809161,0.232357843,3.873333333,0.414668074,0.290367484,3.873333333,0.389890826,0.151416281,3.873333333,0.387884859,0.25995742
35,3.983333333,0.506139959,0.199453589,3.99,0.533674619,0.215944747,3.99,0.455344888,0.312611584,3.99,0.396360073,0.163937495,3.99,0.344536596,0.248674851
36,4.1,0.5084584,0.202636688,4.106666667,0.561765237,0.218776535,4.106666667,0.478869104,0.320992134,4.106666667,0.399270582,0.174914496,4.106666667,0.293089594,0.226721542
37,4.216666667,0.501189563,0.196378848,4.223333333,0.621427714,0.236817193,4.223333333,0.5108808,0.328744827,4.223333333,0.383918061,0.177174467,4.223333333,0.255573257,0.200186765
38,4.333333333,0.488983724,0.186844531,4.34,0.665867266,0.246144146,4.34,0.547970662,0.346637793,4.34,0.372959439,0.171084094,4.34,0.236597967,0.185969959
39,4.45,0.474141051,0.180101803,4.456666667,0.645242612,0.241875894,4.456666667,0.574735402,0.369276907,4.456666667,0.377849431,0.166132556,4.456666667,0.234349774,0.189642191
40,4.566666667,0.456415133,0.186225986,4.573333333,0.559271359,0.214281913,4.573333333,0.57991972,0.391137403,4.573333333,0.400712612,0.168863233,4.573333333,0.231909624,0.204929561
41,4.683333333,0.442876942,0.185088032,4.69,0.454582524,0.18326018,4.69,0.562239415,0.397746613,4.69,0.433368859,0.185802133,4.69,0.233022518,0.22899442
42,4.8,0.423134661,0.166480954,4.806666667,0.381266978,0.165069954,4.806666667,0.541380145,0.400205367,4.806666667,0.443918575,0.199751763,4.806666667,0.224521531,0.226353046
43,4.916666667,0.402408057,0.142284638,4.923333333,0.352513783,0.155893605,4.923333333,0.526737222,0.401835878,4.923333333,0.426467586,0.201521507,4.923333333,0.242571961,0.229652782
44,5.033333333,0.387254882,0.124984795,5.04,0.337156516,0.145233877,5.04,0.523235201,0.401081976,5.04,0.4129043,0.196601496,5.04,0.299375609,0.238720242
45,5.15,0.390361854,0.123620467,5.156666667,0.351522322,0.136054532,5.156666667,0.51051458,0.396212752,5.156666667,0.410497876,0.194721661,5.156666667,0.365697378,0.265032043
46,5.266666667,0.409275109,0.126678559,5.273333333,0.383689862,0.126409416,5.273333333,0.492182079,0.387473644,5.273333333,0.420367629,0.20201143,5.273333333,0.434362066,0.305723794
47,5.383333333,0.434529676,0.124653141,5.39,0.41876052,0.120798706,5.39,0.466456223,0.374326553,5.39,0.437613378,0.20857781,5.39,0.467857503,0.333423605
48,5.5,0.457235389,0.129065467,5.506666667,0.410256725,0.11462941,5.506666667,0.430305604,0.361099572,5.506666667,0.439925112,0.208772052,5.506666667,0.456378038,0.34407258
49,5.616666667,0.451483311,0.140883653,5.623333333,0.346762276,0.099363512,5.623333333,0.394126017,0.33697262,5.623333333,0.424684668,0.210948167,5.623333333,0.434775651,0.336359144
50,5.733333333,0.429372168,0.159645921,5.74,0.278842567,0.09204106,5.74,0.368261065,0.31336272,5.74,0.402459773,0.211254297,5.74,0.418524853,0.327073932
51,5.85,0.397487745,0.165072738,5.856666667,0.243621127,0.086350307,5.856666667,0.368989724,0.307249149,5.856666667,0.371269795,0.207056372,5.856666667,0.416431551,0.30585278
52,5.966666667,0.381260897,0.149765706,5.973333333,0.272999697,0.095852659,5.973333333,0.407901159,0.325833593,5.973333333,0.337735453,0.189692247,5.973333333,0.43324519,0.30039388
53,6.083333333,0.37917532,0.136219352,6.09,0.337575791,0.111385636,6.09,0.455651273,0.336222491,6.09,0.318987632,0.179639142,6.09,0.452370402,0.31290853
54,6.2,0.370155514,0.136802957,6.206666667,0.407754549,0.130110719,6.206666667,0.491636464,0.340068201,6.206666667,0.302813845,0.1707207,6.206666667,0.455281084,0.327584374
55,6.316666667,0.358187342,0.146778444,6.323333333,0.4636563,0.144398083,6.323333333,0.502776147,0.339892099,6.323333333,0.306754687,0.171374505,6.323333333,0.443363426,0.330247425
56,6.433333333,0.356322919,0.154332074,6.44,0.501764351,0.152143556,6.44,0.493080177,0.343376328,6.44,0.331074835,0.18452397,6.44,0.427844283,0.328572303
57,6.55,0.372474893,0.145203224,6.556666667,0.527493126,0.16472962,6.556666667,0.488723766,0.36196654,6.556666667,0.354644698,0.19332914,6.556666667,0.41336026,0.323186407
58,6.666666667,0.387919949,0.123206929,6.673333333,0.5295948,0.171701904,6.673333333,0.493388161,0.37303783,6.673333333,0.378531977,0.213565475,6.673333333,0.430520721,0.334582476
59,6.783333333,0.38234978,0.106820859,6.79,0.482335529,0.169812258,6.79,0.512937744,0.381256378,6.79,0.392507315,0.22415082,6.79,0.459200303,0.350659509
